fiscal_year,commodity,state,cumulative_qty_mt,cumulative_val_inr_crores,source_file,pit_mouth_rate_inr_mt
2017,Iron Ore,Madhya Pradesh,2447.0,1475651.0,11302017125132MSMP_MARCH 17_final_release.pdf,603.044953003678
2017,Iron Ore,Maharashtra,1420.0,1500657.0,11302017125132MSMP_MARCH 17_final_release.pdf,1056.800704225352
2017,Iron Ore,Odisha,79856.0,112112226.0,11302017125132MSMP_MARCH 17_final_release.pdf,1403.929898817872
2017,Iron Ore,Rajasthan,1146.0,1768585.0,11302017125132MSMP_MARCH 17_final_release.pdf,1543.2678883071553
2017,Iron Ore,Andhra Pradesh,312.0,227859.0,11302017125132MSMP_MARCH 17_final_release.pdf,730.3173076923077
2017,Iron Ore,Chhattisgarh,10214.0,24169097.0,11302017125132MSMP_MARCH 17_final_release.pdf,2366.2714901116115
2017,Iron Ore,Jharkhand,6154.0,6032530.0,11302017125132MSMP_MARCH 17_final_release.pdf,980.2616184595386
2017,Iron Ore,Karnataka,7990.0,14927975.0,11302017125132MSMP_MARCH 17_final_release.pdf,1868.3322903629537
2017,Iron Ore,Madhya Pradesh,268.0,174566.0,11302017125132MSMP_MARCH 17_final_release.pdf,651.365671641791
2017,Iron Ore,Maharashtra,198.0,349230.0,11302017125132MSMP_MARCH 17_final_release.pdf,1763.787878787879
2017,Iron Ore,Odisha,29103.0,52579559.0,11302017125132MSMP_MARCH 17_final_release.pdf,1806.6714428065836
2017,Iron Ore,Rajasthan,111.0,40601.0,11302017125132MSMP_MARCH 17_final_release.pdf,365.7747747747748
2017,Iron Ore,Andhra Pradesh,181.0,55399.0,11302017125132MSMP_MARCH 17_final_release.pdf,306.07182320441984
2017,Iron Ore,Chhattisgarh,16504.0,28610940.0,11302017125132MSMP_MARCH 17_final_release.pdf,1733.5761027629667
2017,Iron Ore,Jharkhand,13044.0,10461685.0,11302017125132MSMP_MARCH 17_final_release.pdf,802.0304354492487
2017,Iron Ore,Karnataka,17046.0,19731875.0,11302017125132MSMP_MARCH 17_final_release.pdf,1157.5662912120147
2017,Iron Ore,Madhya Pradesh,2179.0,1301085.0,11302017125132MSMP_MARCH 17_final_release.pdf,597.101881597063
2017,Iron Ore,Maharashtra,1222.0,1151427.0,11302017125132MSMP_MARCH 17_final_release.pdf,942.247954173486
2017,Iron Ore,Odisha,50694.0,59421386.0,11302017125132MSMP_MARCH 17_final_release.pdf,1172.1581646743205
2017,Iron Ore,Rajasthan,1032.0,1727456.0,11302017125132MSMP_MARCH 17_final_release.pdf,1673.891472868217
2017,Limestone,Andhra Pradesh,32579.0,6556564.0,11302017125132MSMP_MARCH 17_final_release.pdf,201251.23545842414
2017,Limestone,Chhattisgarh,27667.0,7013331.0,11302017125132MSMP_MARCH 17_final_release.pdf,253490.83745978965
2017,Limestone,Gujarat,25622.0,4370924.0,11302017125132MSMP_MARCH 17_final_release.pdf,170592.61572086488
2017,Limestone,Jharkhand,1076.0,509938.0,11302017125132MSMP_MARCH 17_final_release.pdf,473920.0743494424
2017,Limestone,Karnataka,27062.0,4325671.0,11302017125132MSMP_MARCH 17_final_release.pdf,159842.9901707191
2017,Limestone,Madhya Pradesh,39430.0,8868182.0,11302017125132MSMP_MARCH 17_final_release.pdf,224909.510524981
2017,Limestone,Maharashtra,13036.0,2842122.0,11302017125132MSMP_MARCH 17_final_release.pdf,218021.01871739796
2017,Limestone,Odisha,4532.0,1489611.0,11302017125132MSMP_MARCH 17_final_release.pdf,328687.33451015
2017,Limestone,Rajasthan,67336.0,15253871.0,11302017125132MSMP_MARCH 17_final_release.pdf,226533.6669834858
2017,Limestone,Tamil Nadu,23008.0,6623612.0,11302017125132MSMP_MARCH 17_final_release.pdf,287882.99721835885
2017,Limestone,Karnataka,1221.0,1258.0,11302017125132MSMP_MARCH 17_final_release.pdf,1030.3030303030303
2017,Limestone,Karnataka,8161.0,39962.0,11302017125132MSMP_MARCH 17_final_release.pdf,4896.7038353143
2017,Limestone,Tamil Nadu,264913.0,705318.0,11302017125132MSMP_MARCH 17_final_release.pdf,2662.4514463238875
2017,Limestone,Gujarat,2389707.0,319957.0,11302017125132MSMP_MARCH 17_final_release.pdf,133.8896358423857
2017,Limestone,Chhattisgarh,26042.0,6117.0,11302017125132MSMP_MARCH 17_final_release.pdf,234.88979341064433
2017,Limestone,Rajasthan,3103.0,6206.0,11302017125132MSMP_MARCH 17_final_release.pdf,2000.0
2017,Limestone,Rajasthan,47386.0,20735.0,11302017125132MSMP_MARCH 17_final_release.pdf,437.5764993880049
2017,Limestone,Gujarat,101743.0,0.0,11302017125132MSMP_MARCH 17_final_release.pdf,0.0
2017,Limestone,Maharashtra,56670.0,0.0,11302017125132MSMP_MARCH 17_final_release.pdf,0.0
2017,Limestone,Andhra Pradesh,21890.0,7986.0,11302017125132MSMP_MARCH 17_final_release.pdf,364.8241206030151
2017,Limestone,Rajasthan,421.0,400.0,11302017125132MSMP_MARCH 17_final_release.pdf,950.1187648456057
2017,Limestone,Tamil Nadu,968.0,2170.0,11302017125132MSMP_MARCH 17_final_release.pdf,2241.7355371900826
2017,Limestone,Rajasthan,175348.0,150313.0,11302017125132MSMP_MARCH 17_final_release.pdf,857.2267719050118
2017,Limestone,Chhattisgarh,2565.0,2177.0,11302017125132MSMP_MARCH 17_final_release.pdf,848.7329434697856
2017,Limestone,Odisha,7058.0,6915.0,11302017125132MSMP_MARCH 17_final_release.pdf,979.7393029186738
2018,Limestone,Andhra Pradesh,11123298.0,9330823.0,12172018133547MSMP_MAR_2018_Rev.pdf,838.8539981577406
2018,Limestone,Chhattisgarh,91839863.0,70679868.0,12172018133547MSMP_MAR_2018_Rev.pdf,769.5990138835464
2018,Limestone,Gujarat,6778917.0,8575879.0,12172018133547MSMP_MAR_2018_Rev.pdf,1265.0809856500678
2018,Limestone,Jharkhand,20703857.0,17160384.0,12172018133547MSMP_MAR_2018_Rev.pdf,828.8496196626551
2018,Limestone,Karnataka,81799724.0,55521777.0,12172018133547MSMP_MAR_2018_Rev.pdf,678.7526202411148
2018,Limestone,Madhya Pradesh,21412753.0,18145568.0,12172018133547MSMP_MAR_2018_Rev.pdf,847.4187321919792
2018,Limestone,Maharashtra,12289218.0,11159892.0,12172018133547MSMP_MAR_2018_Rev.pdf,908.1043236437014
2018,Limestone,Odisha,200917711.0,160195056.0,12172018133547MSMP_MAR_2018_Rev.pdf,797.3167482482418
2018,Limestone,Rajasthan,110191103.0,96532228.0,12172018133547MSMP_MAR_2018_Rev.pdf,876.0437582696673
2018,Limestone,Tamil Nadu,5950854.0,7478149.0,12172018133547MSMP_MAR_2018_Rev.pdf,1256.6513982698955
2018,Limestone,Andhra Pradesh,1154851.0,993802.0,12172018133547MSMP_MAR_2018_Rev.pdf,860.545646148291
2018,Limestone,Chhattisgarh,83554299.0,62050380.0,12172018133547MSMP_MAR_2018_Rev.pdf,742.6353968932227
2018,Limestone,Gujarat,1609239.0,3147661.0,12172018133547MSMP_MAR_2018_Rev.pdf,1955.9934851193639
2018,Limestone,Jharkhand,20170099.0,16647266.0,12172018133547MSMP_MAR_2018_Rev.pdf,825.3437923135627
2018,Limestone,Karnataka,76599268.0,50003471.0,12172018133547MSMP_MAR_2018_Rev.pdf,652.7930658554073
2018,Limestone,Madhya Pradesh,12083016.0,8971934.0,12172018133547MSMP_MAR_2018_Rev.pdf,742.5243829851752
2018,Limestone,Maharashtra,9113935.0,8276768.0,12172018133547MSMP_MAR_2018_Rev.pdf,908.1442867433221
2018,Limestone,Odisha,198948970.0,158348079.0,12172018133547MSMP_MAR_2018_Rev.pdf,795.9230902276096
2018,Limestone,Rajasthan,90116962.0,77530055.0,12172018133547MSMP_MAR_2018_Rev.pdf,860.3269937129039
2018,Limestone,Andhra Pradesh,9968447.0,8337021.0,12172018133547MSMP_MAR_2018_Rev.pdf,836.3410067786888
2018,Limestone,Chhattisgarh,8285564.0,8629488.0,12172018133547MSMP_MAR_2018_Rev.pdf,1041.5088218496653
2018,Limestone,Gujarat,5169678.0,5428218.0,12172018133547MSMP_MAR_2018_Rev.pdf,1050.0108517397023
2018,Limestone,Jharkhand,533758.0,513118.0,12172018133547MSMP_MAR_2018_Rev.pdf,961.3307903581773
2018,Limestone,Karnataka,5200456.0,5518306.0,12172018133547MSMP_MAR_2018_Rev.pdf,1061.1196402776986
2018,Limestone,Madhya Pradesh,9329737.0,9173634.0,12172018133547MSMP_MAR_2018_Rev.pdf,983.2682314624732
2018,Limestone,Maharashtra,3175283.0,2883124.0,12172018133547MSMP_MAR_2018_Rev.pdf,907.9896185631328
2018,Limestone,Odisha,1968741.0,1846977.0,12172018133547MSMP_MAR_2018_Rev.pdf,938.1513363108708
2018,Limestone,Rajasthan,20074141.0,19002173.0,12172018133547MSMP_MAR_2018_Rev.pdf,946.5995581081153
2018,Limestone,Chhattisgarh,142510.0,138525.0,12172018133547MSMP_MAR_2018_Rev.pdf,972.0370500315768
2018,Limestone,Jharkhand,123485.0,126435.0,12172018133547MSMP_MAR_2018_Rev.pdf,1023.8895412398267
2018,Limestone,Madhya Pradesh,112239.0,105013.0,12172018133547MSMP_MAR_2018_Rev.pdf,935.6195261896489
2018,Limestone,Maharashtra,42220.0,40559.0,12172018133547MSMP_MAR_2018_Rev.pdf,960.6584557081952
2018,Limestone,Odisha,143328.0,139359.0,12172018133547MSMP_MAR_2018_Rev.pdf,972.3082719357
2018,Limestone,Gujarat,13782.0,10546.0,12172018133547MSMP_MAR_2018_Rev.pdf,765.2009867943694
2018,Limestone,Rajasthan,7606.0,8480.0,12172018133547MSMP_MAR_2018_Rev.pdf,1114.9092821456745
2018,Limestone,Tamil Nadu,26280.0,26204.0,12172018133547MSMP_MAR_2018_Rev.pdf,997.1080669710807
2018,Limestone,Andhra Pradesh,943.0,868.0,12172018133547MSMP_MAR_2018_Rev.pdf,920.4665959703075
2018,Limestone,Gujarat,1557.0,1580.0,12172018133547MSMP_MAR_2018_Rev.pdf,1014.771997430957
2018,Limestone,Madhya Pradesh,199.0,6.0,12172018133547MSMP_MAR_2018_Rev.pdf,30.150753768844222
2018,Limestone,Rajasthan,1388.0,1278.0,12172018133547MSMP_MAR_2018_Rev.pdf,920.749279538905
2018,Limestone,Tamil Nadu,1186.0,983.0,12172018133547MSMP_MAR_2018_Rev.pdf,828.8364249578415
2018,Limestone,Andhra Pradesh,322.0,276.0,12172018133547MSMP_MAR_2018_Rev.pdf,857.1428571428571
2018,Limestone,Gujarat,4592.0,4605.0,12172018133547MSMP_MAR_2018_Rev.pdf,1002.8310104529617
2018,Limestone,Rajasthan,7885.0,8165.0,12172018133547MSMP_MAR_2018_Rev.pdf,1035.5104629042485
2018,Limestone,Tamil Nadu,347.0,284.0,12172018133547MSMP_MAR_2018_Rev.pdf,818.4438040345822
2018,Iron Ore,Andhra Pradesh,485.0,264799.0,12172018133547MSMP_MAR_2018_Rev.pdf,545.9773195876288
2018,Iron Ore,Chhattisgarh,33285.0,60676299.0,12172018133547MSMP_MAR_2018_Rev.pdf,1822.9322217214963
2018,Iron Ore,Jharkhand,21226.0,14623291.0,12172018133547MSMP_MAR_2018_Rev.pdf,688.9329595778761
2018,Iron Ore,Karnataka,26483.0,44516152.0,12172018133547MSMP_MAR_2018_Rev.pdf,1680.9331269116037
2018,Iron Ore,Madhya Pradesh,1772.0,767339.0,12172018133547MSMP_MAR_2018_Rev.pdf,433.03555304740405
2018,Iron Ore,Maharashtra,1321.0,1152443.0,12172018133547MSMP_MAR_2018_Rev.pdf,872.4019682059046
2018,Iron Ore,Odisha,99614.0,115628185.0,12172018133547MSMP_MAR_2018_Rev.pdf,1160.7623928363485
2018,Iron Ore,Rajasthan,1228.0,3107923.0,12172018133547MSMP_MAR_2018_Rev.pdf,2530.881921824104
2018,Iron Ore,Andhra Pradesh,302.0,204091.0,12172018133547MSMP_MAR_2018_Rev.pdf,675.7980132450331
2018,Iron Ore,Chhattisgarh,12096.0,24402985.0,12172018133547MSMP_MAR_2018_Rev.pdf,2017.442542989418
2018,Iron Ore,Jharkhand,5939.0,4646787.0,12172018133547MSMP_MAR_2018_Rev.pdf,782.4190941235898
2018,Iron Ore,Karnataka,8891.0,16622763.0,12172018133547MSMP_MAR_2018_Rev.pdf,1869.6168035091664
2018,Iron Ore,Madhya Pradesh,136.0,108922.0,12172018133547MSMP_MAR_2018_Rev.pdf,800.8970588235294
2018,Iron Ore,Maharashtra,231.0,370585.0,12172018133547MSMP_MAR_2018_Rev.pdf,1604.2640692640691
2018,Iron Ore,Odisha,35565.0,53693919.0,12172018133547MSMP_MAR_2018_Rev.pdf,1509.7404470687475
2018,Iron Ore,Rajasthan,122.0,41668.0,12172018133547MSMP_MAR_2018_Rev.pdf,341.54098360655735
2018,Iron Ore,Andhra Pradesh,183.0,60708.0,12172018133547MSMP_MAR_2018_Rev.pdf,331.7377049180328
2018,Iron Ore,Chhattisgarh,21189.0,36273314.0,12172018133547MSMP_MAR_2018_Rev.pdf,1711.8936240502146
2018,Iron Ore,Jharkhand,15287.0,9976504.0,12172018133547MSMP_MAR_2018_Rev.pdf,652.6135932491659
2018,Iron Ore,Karnataka,17592.0,27893389.0,12172018133547MSMP_MAR_2018_Rev.pdf,1585.5723624374716
2018,Iron Ore,Madhya Pradesh,1634.0,655590.0,12172018133547MSMP_MAR_2018_Rev.pdf,401.21787025703793
2018,Iron Ore,Maharashtra,1090.0,781858.0,12172018133547MSMP_MAR_2018_Rev.pdf,717.3009174311927
2018,Iron Ore,Odisha,64049.0,61934266.0,12172018133547MSMP_MAR_2018_Rev.pdf,966.982560227326
2018,Iron Ore,Rajasthan,611.0,48.0,12172018133547MSMP_MAR_2018_Rev.pdf,78.55973813420621
2018,Iron Ore,Rajasthan,1106.0,3066207.0,12172018133547MSMP_MAR_2018_Rev.pdf,2772.339059674503
2018,Limestone,Andhra Pradesh,35515.0,7446888.0,12172018133547MSMP_MAR_2018_Rev.pdf,209682.8945515979
2018,Limestone,Chhattisgarh,32156.0,8622865.0,12172018133547MSMP_MAR_2018_Rev.pdf,268157.2645851474
2018,Limestone,Gujarat,25813.0,5110332.0,12172018133547MSMP_MAR_2018_Rev.pdf,197975.1288110642
2018,Limestone,Jharkhand,1146.0,501660.0,12172018133547MSMP_MAR_2018_Rev.pdf,437748.6910994764
2018,Limestone,Karnataka,29751.0,5475530.0,12172018133547MSMP_MAR_2018_Rev.pdf,184045.24217673356
2018,Limestone,Madhya Pradesh,36164.0,8405039.0,12172018133547MSMP_MAR_2018_Rev.pdf,232414.52826014822
2018,Limestone,Maharashtra,12124.0,2840194.0,12172018133547MSMP_MAR_2018_Rev.pdf,234262.1247113164
2018,Limestone,Odisha,4752.0,1598449.0,12172018133547MSMP_MAR_2018_Rev.pdf,336373.9478114478
2018,Limestone,Rajasthan,66906.0,15908982.0,12172018133547MSMP_MAR_2018_Rev.pdf,237781.09586584163
2018,Limestone,Tamil Nadu,23670.0,6692906.0,12172018133547MSMP_MAR_2018_Rev.pdf,282759.01985635824
2018,Limestone,Karnataka,4003.0,7779.0,12172018133547MSMP_MAR_2018_Rev.pdf,1943.2925306020484
2018,Limestone,Karnataka,8391.0,34997.0,12172018133547MSMP_MAR_2018_Rev.pdf,4170.778214753903
2018,Limestone,Tamil Nadu,223406.0,623084.0,12172018133547MSMP_MAR_2018_Rev.pdf,2789.020885741654
2018,Limestone,Gujarat,2203700.0,317886.0,12172018133547MSMP_MAR_2018_Rev.pdf,144.25103235467623
2018,Limestone,Chhattisgarh,27685.0,6623.0,12172018133547MSMP_MAR_2018_Rev.pdf,239.22701824092468
2018,Limestone,Rajasthan,4328.0,8656.0,12172018133547MSMP_MAR_2018_Rev.pdf,2000.0
2018,Limestone,Rajasthan,77270.0,55340.0,12172018133547MSMP_MAR_2018_Rev.pdf,716.1899831758768
2018,Limestone,Gujarat,100952.0,0.0,12172018133547MSMP_MAR_2018_Rev.pdf,0.0
2018,Limestone,Maharashtra,48990.0,0.0,12172018133547MSMP_MAR_2018_Rev.pdf,0.0
2018,Limestone,Odisha,86734.0,0.0,12172018133547MSMP_MAR_2018_Rev.pdf,0.0
2018,Limestone,Andhra Pradesh,7225.0,2441.0,12172018133547MSMP_MAR_2018_Rev.pdf,337.8546712802768
2018,Limestone,Rajasthan,127.0,127.0,12172018133547MSMP_MAR_2018_Rev.pdf,1000.0
2018,Limestone,Tamil Nadu,1690.0,5594.0,12172018133547MSMP_MAR_2018_Rev.pdf,3310.059171597633
2018,Limestone,Rajasthan,166186.0,158823.0,12172018133547MSMP_MAR_2018_Rev.pdf,955.6942221366421
2018,Limestone,Chhattisgarh,3203.0,2453.0,12172018133547MSMP_MAR_2018_Rev.pdf,765.8445207617858
2018,Limestone,Jharkhand,105.0,111.0,12172018133547MSMP_MAR_2018_Rev.pdf,1057.142857142857
2018,Limestone,Karnataka,2068.0,2340.0,12172018133547MSMP_MAR_2018_Rev.pdf,1131.5280464216635
2018,Limestone,Maharashtra,159.0,51.0,12172018133547MSMP_MAR_2018_Rev.pdf,320.75471698113205
2018,Limestone,Odisha,6439.0,5198.0,12172018133547MSMP_MAR_2018_Rev.pdf,807.2682093492779
2020,Limestone,Andhra Pradesh,12923845.0,11435094.0,05192020165845MSMP_MARCH_REV_2019.pdf,884.8058762697943
2020,Limestone,Chhattisgarh,110762444.0,92411329.0,05192020165845MSMP_MARCH_REV_2019.pdf,834.3200606877183
2020,Limestone,Gujarat,6961939.0,7850491.0,05192020165845MSMP_MARCH_REV_2019.pdf,1127.6299605612746
2020,Limestone,Jharkhand,25109919.0,24156749.0,05192020165845MSMP_MARCH_REV_2019.pdf,962.0401005674291
2020,Limestone,Karnataka,87418824.0,86809218.0,05192020165845MSMP_MARCH_REV_2019.pdf,993.0266048877528
2020,Limestone,Madhya Pradesh,25821077.0,23186437.0,05192020165845MSMP_MARCH_REV_2019.pdf,897.9655263798641
2020,Limestone,Maharashtra,13177721.0,12405349.0,05192020165845MSMP_MARCH_REV_2019.pdf,941.3880442604606
2020,Limestone,Odisha,301702249.0,196101000.0,05192020165845MSMP_MARCH_REV_2019.pdf,649.9818965552358
2020,Limestone,Rajasthan,128318193.0,111777483.0,05192020165845MSMP_MARCH_REV_2019.pdf,871.0961430075624
2020,Limestone,Tamil Nadu,6776569.0,6553035.0,05192020165845MSMP_MARCH_REV_2019.pdf,967.0136908515209
2020,Limestone,Andhra Pradesh,1657712.0,1109206.0,05192020165845MSMP_MARCH_REV_2019.pdf,669.1186406323897
2020,Limestone,Chhattisgarh,101537476.0,83757352.0,05192020165845MSMP_MARCH_REV_2019.pdf,824.8910185634317
2020,Limestone,Gujarat,1293201.0,2141013.0,05192020165845MSMP_MARCH_REV_2019.pdf,1655.5918221529369
2020,Limestone,Jharkhand,24663272.0,23161411.0,05192020165845MSMP_MARCH_REV_2019.pdf,939.1053628245271
2020,Limestone,Karnataka,81426801.0,81028574.0,05192020165845MSMP_MARCH_REV_2019.pdf,995.1093866502259
2020,Limestone,Madhya Pradesh,14397235.0,11928823.0,05192020165845MSMP_MARCH_REV_2019.pdf,828.5495791379386
2020,Limestone,Maharashtra,9836452.0,9228157.0,05192020165845MSMP_MARCH_REV_2019.pdf,938.159104522647
2020,Limestone,Odisha,299383006.0,194161061.0,05192020165845MSMP_MARCH_REV_2019.pdf,648.5373488433743
2020,Limestone,Rajasthan,106170901.0,90537094.0,05192020165845MSMP_MARCH_REV_2019.pdf,852.7486641561043
2020,Limestone,Andhra Pradesh,11266133.0,10325888.0,05192020165845MSMP_MARCH_REV_2019.pdf,916.5423486479344
2020,Limestone,Chhattisgarh,9224968.0,8653977.0,05192020165845MSMP_MARCH_REV_2019.pdf,938.1037419316793
2020,Limestone,Gujarat,5668738.0,5709478.0,05192020165845MSMP_MARCH_REV_2019.pdf,1007.1867847834915
2020,Limestone,Jharkhand,446647.0,995338.0,05192020165845MSMP_MARCH_REV_2019.pdf,2228.4667757759485
2020,Limestone,Karnataka,5992023.0,5780644.0,05192020165845MSMP_MARCH_REV_2019.pdf,964.7232662491449
2020,Limestone,Madhya Pradesh,11423842.0,11257614.0,05192020165845MSMP_MARCH_REV_2019.pdf,985.449028444196
2020,Limestone,Maharashtra,3341269.0,3177192.0,05192020165845MSMP_MARCH_REV_2019.pdf,950.8938071134052
2020,Limestone,Odisha,2319243.0,1939939.0,05192020165845MSMP_MARCH_REV_2019.pdf,836.4535324672748
2020,Limestone,Rajasthan,22147292.0,21240389.0,05192020165845MSMP_MARCH_REV_2019.pdf,959.0512916883924
2020,Limestone,Chhattisgarh,161893.0,142546.0,05192020165845MSMP_MARCH_REV_2019.pdf,880.4951418529523
2020,Limestone,Jharkhand,134666.0,123297.0,05192020165845MSMP_MARCH_REV_2019.pdf,915.5763147342313
2020,Limestone,Madhya Pradesh,118661.0,112127.0,05192020165845MSMP_MARCH_REV_2019.pdf,944.9355727661152
2020,Limestone,Maharashtra,49818.0,42219.0,05192020165845MSMP_MARCH_REV_2019.pdf,847.4647717692401
2020,Limestone,Odisha,144312.0,143328.0,05192020165845MSMP_MARCH_REV_2019.pdf,993.1814402128721
2020,Limestone,Gujarat,12565.0,13781.0,05192020165845MSMP_MARCH_REV_2019.pdf,1096.7767608436131
2020,Limestone,Rajasthan,8677.0,9294.0,05192020165845MSMP_MARCH_REV_2019.pdf,1071.107525642503
2020,Limestone,Tamil Nadu,23041.0,23569.0,05192020165845MSMP_MARCH_REV_2019.pdf,1022.9156720628445
2020,Limestone,Andhra Pradesh,1046.0,959.0,05192020165845MSMP_MARCH_REV_2019.pdf,916.8260038240918
2020,Limestone,Gujarat,1349.0,1605.0,05192020165845MSMP_MARCH_REV_2019.pdf,1189.770200148258
2020,Limestone,Madhya Pradesh,357.0,200.0,05192020165845MSMP_MARCH_REV_2019.pdf,560.2240896358544
2020,Limestone,Rajasthan,1378.0,1442.0,05192020165845MSMP_MARCH_REV_2019.pdf,1046.44412191582
2020,Limestone,Tamil Nadu,1167.0,1208.0,05192020165845MSMP_MARCH_REV_2019.pdf,1035.1328191945158
2020,Limestone,Andhra Pradesh,296.0,322.0,05192020165845MSMP_MARCH_REV_2019.pdf,1087.837837837838
2020,Limestone,Gujarat,4625.0,4590.0,05192020165845MSMP_MARCH_REV_2019.pdf,992.4324324324324
2020,Limestone,Rajasthan,7667.0,7887.0,05192020165845MSMP_MARCH_REV_2019.pdf,1028.6944045911048
2020,Limestone,Tamil Nadu,395.0,345.0,05192020165845MSMP_MARCH_REV_2019.pdf,873.4177215189874
2020,Iron Ore,Andhra Pradesh,674.0,402892.0,05192020165845MSMP_MARCH_REV_2019.pdf,597.7626112759644
2020,Iron Ore,Chhattisgarh,34418.0,81546969.0,05192020165845MSMP_MARCH_REV_2019.pdf,2369.311668313092
2020,Iron Ore,Jharkhand,20169.0,20636973.0,05192020165845MSMP_MARCH_REV_2019.pdf,1023.202588130299
2020,Iron Ore,Karnataka,28691.0,74742826.0,05192020165845MSMP_MARCH_REV_2019.pdf,2605.096580809313
2020,Iron Ore,Madhya Pradesh,2743.0,1239712.0,05192020165845MSMP_MARCH_REV_2019.pdf,451.9547940211447
2020,Iron Ore,Maharashtra,940.0,1029104.0,05192020165845MSMP_MARCH_REV_2019.pdf,1094.7914893617021
2020,Iron Ore,Odisha,102186.0,150845108.0,05192020165845MSMP_MARCH_REV_2019.pdf,1476.1817470103538
2020,Iron Ore,Rajasthan,1320.0,4066062.0,05192020165845MSMP_MARCH_REV_2019.pdf,3080.35
2020,Iron Ore,Andhra Pradesh,402.0,320091.0,05192020165845MSMP_MARCH_REV_2019.pdf,796.2462686567164
2020,Iron Ore,Chhattisgarh,12222.0,31781088.0,05192020165845MSMP_MARCH_REV_2019.pdf,2600.318114874816
2020,Iron Ore,Jharkhand,6090.0,6984493.0,05192020165845MSMP_MARCH_REV_2019.pdf,1146.8789819376027
2020,Iron Ore,Karnataka,9427.0,27966193.0,05192020165845MSMP_MARCH_REV_2019.pdf,2966.6058130900606
2020,Iron Ore,Madhya Pradesh,359.0,186400.0,05192020165845MSMP_MARCH_REV_2019.pdf,519.2200557103064
2020,Iron Ore,Maharashtra,323.0,500406.0,05192020165845MSMP_MARCH_REV_2019.pdf,1549.2445820433436
2020,Iron Ore,Odisha,34398.0,69584107.0,05192020165845MSMP_MARCH_REV_2019.pdf,2022.9114192685622
2020,Iron Ore,Rajasthan,126.0,43505.0,05192020165845MSMP_MARCH_REV_2019.pdf,345.27777777777777
2020,Iron Ore,Andhra Pradesh,272.0,82801.0,05192020165845MSMP_MARCH_REV_2019.pdf,304.4154411764706
2020,Iron Ore,Chhattisgarh,22196.0,49765881.0,05192020165845MSMP_MARCH_REV_2019.pdf,2242.1103351955308
2020,Iron Ore,Jharkhand,14079.0,13652480.0,05192020165845MSMP_MARCH_REV_2019.pdf,969.705234746786
2020,Iron Ore,Karnataka,19264.0,46776633.0,05192020165845MSMP_MARCH_REV_2019.pdf,2428.1890053986713
2020,Iron Ore,Madhya Pradesh,2384.0,1053312.0,05192020165845MSMP_MARCH_REV_2019.pdf,441.8255033557047
2020,Iron Ore,Maharashtra,617.0,528698.0,05192020165845MSMP_MARCH_REV_2019.pdf,856.8849270664506
2020,Iron Ore,Odisha,67504.0,80870647.0,05192020165845MSMP_MARCH_REV_2019.pdf,1198.012665916094
2020,Iron Ore,Odisha,284.0,390354.0,05192020165845MSMP_MARCH_REV_2019.pdf,1374.4859154929577
2020,Iron Ore,Rajasthan,1190.0,4021465.0,05192020165845MSMP_MARCH_REV_2019.pdf,3379.3823529411766
2020,Limestone,Andhra Pradesh,38889.0,8567180.0,05192020165845MSMP_MARCH_REV_2019.pdf,220298.28486204325
2020,Limestone,Chhattisgarh,36391.0,8652173.0,05192020165845MSMP_MARCH_REV_2019.pdf,237755.84622571516
2020,Limestone,Gujarat,26019.0,5414111.0,05192020165845MSMP_MARCH_REV_2019.pdf,208082.97782389793
2020,Limestone,Jharkhand,1190.0,976218.0,05192020165845MSMP_MARCH_REV_2019.pdf,820351.2605042016
2020,Limestone,Karnataka,30059.0,5725156.0,05192020165845MSMP_MARCH_REV_2019.pdf,190463.95422336072
2020,Limestone,Madhya Pradesh,43060.0,10779367.0,05192020165845MSMP_MARCH_REV_2019.pdf,250333.65071992567
2020,Limestone,Maharashtra,14152.0,3134365.0,05192020165845MSMP_MARCH_REV_2019.pdf,221478.5895986433
2020,Limestone,Odisha,4968.0,1578887.0,05192020165845MSMP_MARCH_REV_2019.pdf,317811.39291465376
2020,Limestone,Rajasthan,74138.0,17482060.0,05192020165845MSMP_MARCH_REV_2019.pdf,235804.3108797108
2020,Limestone,Tamil Nadu,20538.0,5994269.0,05192020165845MSMP_MARCH_REV_2019.pdf,291862.35271204595
2020,Limestone,Karnataka,4537.0,12806.0,05192020165845MSMP_MARCH_REV_2019.pdf,2822.5699801631035
2020,Limestone,Karnataka,8419.0,42682.0,05192020165845MSMP_MARCH_REV_2019.pdf,5069.723245040978
2020,Limestone,Tamil Nadu,122430.0,444771.0,05192020165845MSMP_MARCH_REV_2019.pdf,3632.8595932369517
2020,Limestone,Gujarat,1870836.0,295367.0,05192020165845MSMP_MARCH_REV_2019.pdf,157.87968587305355
2020,Limestone,Tamil Nadu,98960.0,35922.0,05192020165845MSMP_MARCH_REV_2019.pdf,362.9951495553759
2020,Limestone,Chhattisgarh,7100.0,1804.0,05192020165845MSMP_MARCH_REV_2019.pdf,254.08450704225353
2020,Limestone,Rajasthan,469.0,939.0,05192020165845MSMP_MARCH_REV_2019.pdf,2002.132196162047
2020,Limestone,Rajasthan,86662.0,53164.0,05192020165845MSMP_MARCH_REV_2019.pdf,613.4638018970252
2020,Limestone,Gujarat,95343.0,0.0,05192020165845MSMP_MARCH_REV_2019.pdf,0.0
